,label
5230,https
5231,unknown
5232,unknown
5233,unknown
5234,unknown
5235,https
5236,unknown
5237,https
5238,unknown
5239,https
5240,https
5241,http
5242,unknown
5243,https
5244,pando-pub
5245,https
5246,unknown
5247,unknown
5248,unknown
5249,unknown
5250,unknown
5251,unknown
5252,unknown
5253,unknown
5254,https
5255,https
5256,http
5257,unknown
5258,unknown
5259,microsoft-ds
5260,https
5261,unknown
5262,microsoft-ds
5263,unknown
5264,unknown
5265,unknown
5266,unknown
5267,unknown
5268,https
5269,https
5270,https
5271,http
5272,unknown
5273,http
5274,unknown
5275,http
5276,https
5277,unknown
5278,unknown
5279,http
5280,http-alt
5281,unknown
5282,unknown
5283,unknown
5284,unknown
5285,unknown
5286,unknown
5287,http
5288,unknown
5289,trinket-agent
5290,http
5291,https
5292,unknown
5293,unknown
5294,unknown
5295,unknown
5296,unknown
5297,http
5298,unknown
5299,unknown
5300,unknown
5301,unknown
5302,unknown
5303,unknown
5304,unknown
5305,unknown
5306,https
5307,http-alt
5308,https
5309,microsoft-ds
5310,https
5311,microsoft-ds
5312,https
5313,sso-service
5314,https
5315,https
5316,http
5317,http
5318,microsoft-ds
5319,https
5320,https
5321,domain
5322,http
5323,https
5324,unknown
5325,https
5326,smartpackets
5327,menandmice-dns
5328,microsoft-ds
5329,https
5330,https
5331,https
5332,https
5333,microsoft-ds
5334,https
5335,opsmessaging
5336,https
5337,acmsoda
5338,http
5339,https
5340,microsoft-ds
5341,https
5342,microsoft-ds
5343,http
5344,http
5345,https
5346,https
5347,http
5348,https
5349,pando-pub
5350,vcom-tunnel
5351,https
5352,https
5353,unknown
5354,unknown
5355,facilityview
5356,unknown
5357,https
5358,https
5359,https
5360,https
5361,https
5362,https
5363,https
5364,https
5365,https
5366,http-alt
5367,http
5368,http
5369,microsoft-ds
5370,microsoft-ds
5371,https
5372,https
5373,http
5374,https
5375,https
5376,http
5377,https
5378,http
5379,http
5380,https
5381,https
5382,https
5383,https
5384,https
5385,http
5386,italk
5387,https
5388,http
5389,https
5390,https
5391,https
5392,https
5393,https
5394,http
5395,https
5396,http
5397,https
5398,http
5399,microsoft-ds
5400,https
5401,https
5402,https
5403,https
5404,microsoft-ds
5405,menandmice-dns
5406,unknown
5407,https
5408,https
5409,microsoft-ds
5410,https
5411,https
5412,unknown
5413,unknown
5414,https
5415,https
5416,http-alt
5417,https
5418,https
5419,unknown
5420,https
5421,unknown
5422,https
5423,https
5424,http
5425,https
5426,http
5427,http
5428,https
5429,microsoft-ds
5430,https
5431,microsoft-ds
5432,https
5433,https
5434,https
5435,http
5436,https
5437,https
5438,https
5439,https
5440,http
5441,http
5442,https
5443,microsoft-ds
5444,https
5445,https
5446,unknown
5447,http
5448,unknown
5449,https
5450,https
5451,microsoft-ds
5452,https
5453,https
5454,https
5455,https
5456,https
5457,http
5458,microsoft-ds
5459,https
5460,microsoft-ds
5461,http
5462,https
5463,https
5464,microsoft-ds
5465,microsoft-ds
5466,opsmessaging
5467,microsoft-ds
5468,http
5469,https
5470,microsoft-ds
5471,microsoft-ds
5472,unknown
5473,microsoft-ds
5474,https
5475,https
5476,microsoft-ds
5477,https
5478,unknown
5479,https
5480,http
5481,http
5482,https
5483,http
5484,http
5485,unknown
5486,unknown
5487,http
5488,https
5489,https
5490,https
5491,microsoft-ds
5492,microsoft-ds
5493,https
5494,https
5495,unknown
5496,http
5497,https
5498,https
5499,bnetgame
5500,https
5501,https
5502,http
5503,http
5504,https
5505,microsoft-ds
5506,https
5507,http
5508,http
5509,https
5510,https
5511,https
5512,irdmi
5513,unknown
5514,http
5515,unknown
5516,unknown
5517,https
5518,https
5519,https
5520,https
5521,https
5522,http
5523,http
5524,microsoft-ds
5525,https
5526,http
5527,microsoft-ds
5528,https
5529,unknown
5530,menandmice-dns
5531,http
5532,scinet
5533,http
5534,https
5535,https
5536,https
5537,https
5538,https
5539,http
5540,https
5541,https
5542,http
5543,https
5544,microsoft-ds
5545,http
5546,http
5547,https
5548,https
5549,unknown
5550,unknown
5551,unknown
5552,https
5553,acmsoda
5554,https
5555,hpvroom
5556,https
5557,http
5558,http
5559,http-alt
5560,http
5561,microsoft-ds
5562,lofr-lm
5563,unknown
5564,unknown
5565,unknown
5566,unknown
5567,unknown
5568,https
5569,http
5570,https
5571,unknown
5572,http
5573,unknown
5574,https
5575,https
5576,https
5577,https
5578,https
5579,https
5580,https
5581,https
5582,ddi-udp-1
5583,https
5584,microsoft-ds
5585,microsoft-ds
5586,microsoft-ds
5587,microsoft-ds
5588,https
5589,https
5590,acmsoda
5591,microsoft-ds
5592,http
5593,http
5594,acmsoda
5595,microsoft-ds
5596,https
5597,https
5598,unknown
5599,https
5600,https
5601,http
5602,http
5603,https
5604,microsoft-ds
5605,vision_elmd
5606,https
5607,unknown
5608,http
5609,microsoft-ds
5610,mqtt
5611,https
5612,microsoft-ds
5613,http
5614,microsoft-ds
5615,https
5616,https
5617,http
5618,https
5619,unknown
5620,https
5621,https
5622,http
5623,italk
5624,https
5625,http
5626,https
5627,https
5628,http
5629,unknown
5630,unknown
5631,unknown
5632,unknown
5633,microsoft-ds
5634,http
5635,microsoft-ds
5636,http-alt
5637,https
5638,http
5639,https
5640,https
5641,http
5642,https
5643,https
5644,http
5645,http
5646,http
5647,https
5648,microsoft-ds
5649,http
5650,domain
5651,https
5652,https
5653,http
5654,http
5655,microsoft-ds
5656,https
5657,unknown
5658,https
5659,unknown
5660,microsoft-ds
5661,http
5662,http
5663,https
5664,https
5665,http
5666,http
5667,https
5668,https
5669,microsoft-ds
5670,https
5671,https
5672,http
5673,http
5674,https
5675,http
5676,http
5677,unknown
5678,https
5679,http
5680,https
5681,microsoft-ds
5682,http
5683,https
5684,https
5685,https
5686,https
5687,https
5688,https
5689,irdmi
5690,https
5691,https
5692,https
5693,https
5694,unknown
5695,lorica-in
5696,http
5697,http
5698,http
5699,https
5700,https
5701,http
5702,http
5703,https
5704,https
5705,unknown
5706,unknown
5707,http
5708,http
5709,unknown
5710,unknown
5711,http
5712,https
5713,https
5714,http
5715,https
5716,http
5717,unknown
5718,http
5719,http
5720,http
5721,hydap
5722,https
5723,http
5724,microsoft-ds
5725,https
5726,italk
5727,https
5728,https
5729,http
5730,microsoft-ds
5731,http
5732,https
5733,http
5734,http
5735,https
5736,http
5737,http
5738,http
5739,device2
5740,hydap
5741,http
5742,pando-pub
5743,http
5744,unknown
5745,pando-pub
5746,microsoft-ds
5747,https
5748,microsoft-ds
5749,https
5750,unknown
5751,http
5752,https
5753,unknown
5754,http
5755,http
5756,oma-ulp
5757,http
5758,microsoft-ds
5759,microsoft-ds
5760,https
5761,https
5762,https
5763,https
5764,http
5765,https
5766,https
5767,http
5768,unknown
5769,unknown
5770,https
5771,https
5772,http
5773,unknown
5774,https
5775,https
5776,https
5777,http
5778,http
5779,microsoft-ds
5780,https
5781,http
5782,http
5783,unknown
5784,https
5785,https
5786,http
5787,https
5788,https
5789,https
5790,http
5791,pando-pub
5792,https
5793,pando-pub
5794,https
5795,http
5796,http
5797,http
5798,http
5799,http
5800,http
5801,http
5802,http
5803,https
5804,smartpackets
5805,smartpackets
5806,http
5807,microsoft-ds
5808,http
5809,unknown
5810,http
5811,unknown
5812,https
5813,https
5814,unknown
5815,http
5816,unknown
5817,microsoft-ds
5818,https
5819,microsoft-ds
5820,http
5821,http
5822,https
5823,microsoft-ds
5824,microsoft-ds
5825,unknown
5826,https
5827,http
5828,https
5829,microsoft-ds
5830,https
5831,https
5832,https
5833,http
5834,https
5835,http
5836,http
5837,http
5838,http
5839,http
5840,http
5841,http
5842,http
5843,http
5844,https
5845,unknown
5846,https
5847,https
5848,https
5849,https
5850,http
5851,https
5852,https
5853,https
5854,http
5855,https
5856,https
5857,https
5858,http
5859,lot105-ds-upd
5860,http
5861,https
5862,microsoft-ds
5863,http
5864,http-alt
5865,https
5866,http-alt
5867,http
5868,microsoft-ds
5869,https
5870,https
5871,unknown
5872,https
5873,http
5874,unknown
5875,https
5876,http
5877,unknown
5878,https
5879,http
5880,bctp
5881,https
5882,http
5883,https
5884,https
5885,http
5886,microsoft-ds
5887,microsoft-ds
5888,unknown
5889,https
5890,https
5891,https
5892,https
5893,microsoft-ds
5894,microsoft-ds
5895,microsoft-ds
5896,microsoft-ds
5897,https
5898,microsoft-ds
5899,http
5900,https
5901,http
5902,http
5903,unknown
5904,unknown
5905,https
5906,microsoft-ds
5907,http
5908,https
5909,https
5910,microsoft-ds
5911,bctp
5912,unknown
5913,unknown
5914,unknown
5915,unknown
5916,unknown
5917,unknown
5918,unknown
5919,unknown
5920,https
5921,unknown
5922,https
5923,unknown
5924,unknown
5925,https
5926,unknown
5927,unknown
5928,unknown
5929,https
5930,unknown
5931,https
5932,http
5933,m2ap
5934,unknown
5935,http
5936,https
5937,https
5938,microsoft-ds
5939,unknown
5940,unknown
5941,http
5942,http
5943,http
5944,https
5945,https
5946,https
5947,https
5948,https
5949,https
5950,https
5951,https
5952,http
5953,https
5954,pando-pub
5955,https
5956,https
5957,http
5958,http
5959,http
5960,https
5961,https
5962,microsoft-ds
5963,https
5964,https
5965,http
5966,https
5967,http
5968,https
5969,unknown
5970,zre-disc
5971,unknown
5972,jmact3
5973,tcpmux
5974,unknown
5975,https
5976,http
5977,https
5978,unknown
5979,http
5980,https
5981,http
5982,http
5983,microsoft-ds
5984,unknown
5985,unknown
5986,http
5987,http
5988,q55-pcc
5989,unknown
5990,unknown
5991,https
5992,unknown
5993,unknown
5994,microsoft-ds
5995,unknown
5996,unknown
5997,unknown
5998,unknown
5999,https
6000,https
6001,https
6002,https
6003,http
6004,http
6005,https
6006,microsoft-ds
6007,https
6008,http
6009,unknown
6010,https
6011,http
6012,unknown
6013,http
6014,microsoft-ds
6015,http
6016,https
6017,http
6018,unknown
6019,https
6020,https
6021,https
6022,microsoft-ds
6023,https
6024,domain
6025,https
6026,https
6027,https
6028,http
6029,http
6030,http
6031,https
6032,objectmanager
6033,https
6034,unknown
6035,microsoft-ds
6036,domain
6037,http
6038,pando-pub
6039,https
6040,http
6041,https
6042,http
6043,pando-pub
6044,https
6045,https
6046,https
6047,https
6048,https
6049,http
6050,imap
6051,https
6052,https
6053,https
6054,microsoft-ds
6055,domain
6056,https
6057,https
6058,https
6059,https
6060,http
6061,http
6062,http
6063,https
6064,microsoft-ds
6065,unknown
6066,http
6067,http
6068,https
6069,http
6070,https
6071,https
6072,http
6073,https
6074,http
6075,https
6076,https
6077,https
6078,unknown
6079,unknown
6080,unknown
6081,unknown
6082,https
6083,http
6084,https
6085,http
6086,https
6087,https
6088,unknown
6089,https
6090,https
6091,http
6092,https
6093,https
6094,https
6095,https
6096,https
6097,https
6098,https
6099,https
6100,https
6101,https
6102,surf
6103,http
6104,https
6105,https
6106,https
6107,microsoft-ds
6108,https
6109,http
6110,https
6111,https
6112,https
6113,http-alt
6114,https
6115,https
6116,unknown
6117,http
6118,http
6119,https
6120,http
6121,https
6122,https
6123,http
6124,http
6125,unknown
6126,https
6127,imap
6128,https
6129,http
6130,https
6131,http
6132,https
6133,http
6134,http
6135,http
6136,https
6137,http
6138,https
6139,xmpp-client
6140,https
6141,pando-pub
6142,https
6143,http
6144,unknown
6145,http
6146,http
6147,https
6148,http
6149,http
6150,unknown
6151,http
6152,microsoft-ds
6153,https
6154,https
6155,http
6156,https
6157,microsoft-ds
6158,http
6159,https
6160,microsoft-ds
6161,http
6162,microsoft-ds
6163,microsoft-ds
6164,http
6165,microsoft-ds
6166,microsoft-ds
6167,microsoft-ds
6168,http
6169,microsoft-ds
6170,unknown
6171,https
6172,http
6173,http
6174,http
6175,microsoft-ds
6176,https
6177,http
6178,https
6179,https
6180,http-alt
6181,https
6182,https
6183,http
6184,http
6185,https
6186,unknown
6187,hydap
6188,http
6189,http
6190,unknown
6191,unknown
6192,http
6193,https
6194,ddi-udp-1
6195,https
6196,microsoft-ds
6197,http
6198,https
6199,https
6200,microsoft-ds
6201,https
6202,http
6203,http
6204,http
6205,microsoft-ds
6206,ldxp
6207,microsoft-ds
6208,http
6209,microsoft-ds
6210,unknown
6211,https
6212,https
6213,https
6214,https
6215,unknown
6216,https
6217,https
6218,unknown
6219,https
6220,https
6221,http
6222,domain
6223,microsoft-ds
6224,https
6225,http
6226,https
6227,http
6228,http
6229,http
6230,https
6231,pando-pub
6232,microsoft-ds
6233,http
6234,https
6235,https
6236,npmp
6237,unknown
6238,ddi-udp-1
6239,http
6240,https
6241,http
6242,http
6243,microsoft-ds
6244,https
6245,microsoft-ds
6246,pando-pub
6247,https
6248,pando-pub
6249,pando-pub
6250,pando-pub
6251,http
6252,pando-pub
6253,http
6254,pando-pub
6255,pando-pub
6256,pando-pub
6257,pando-pub
6258,pando-pub
6259,microsoft-ds
6260,http
6261,https
6262,http
6263,http
6264,https
6265,http
6266,https
6267,https
6268,microsoft-ds
6269,microsoft-ds
6270,https
6271,http-alt
6272,microsoft-ds
6273,microsoft-ds
6274,microsoft-ds
6275,microsoft-ds
6276,http
6277,https
6278,https
6279,wap-wsp-wtp-s
6280,microsoft-ds
6281,microsoft-ds
6282,http
6283,https
6284,https
6285,unknown
6286,https
6287,unknown
6288,https
6289,unknown
6290,https
6291,http
6292,http
6293,http
6294,http
6295,http
6296,sunproxyadmin
6297,pando-pub
6298,https
6299,http
6300,microsoft-ds
6301,http
6302,https
6303,http
6304,http
6305,unknown
6306,http
6307,http
6308,https
6309,acmsoda
6310,https
6311,https
6312,microsoft-ds
6313,microsoft-ds
6314,http
6315,https
6316,https
6317,https
6318,http
6319,https
6320,http
6321,http
6322,http
6323,https
6324,https
6325,http
6326,http
6327,http
6328,http
6329,http
6330,http
6331,http
6332,http
6333,https
6334,http
6335,pando-pub
6336,https
6337,http
6338,https
6339,https
6340,http
6341,http
6342,surf
6343,https
6344,microsoft-ds
6345,microsoft-ds
6346,https
6347,https
6348,microsoft-ds
6349,https
6350,https
6351,https
6352,microsoft-ds
6353,https
6354,http
6355,http
6356,italk
6357,ddi-udp-1
6358,http
6359,http
6360,https
6361,https
6362,http
6363,https
6364,https
6365,http-alt
6366,http
6367,unknown
6368,https
6369,https
6370,https
6371,http
6372,http
6373,http
6374,http
6375,microsoft-ds
6376,http
6377,unknown
6378,unknown
6379,http
6380,https
6381,http
6382,unknown
6383,microsoft-ds
6384,http
6385,microsoft-ds
6386,mtp
6387,unknown
6388,https
6389,https
6390,https
6391,https
6392,unknown
6393,microsoft-ds
6394,http
6395,microsoft-ds
6396,https
6397,https
6398,http
6399,https
6400,https
6401,https
6402,https
6403,https
6404,http-alt
6405,https
6406,unknown
6407,http
6408,http
6409,http
6410,https
6411,http
6412,http
6413,https
6414,wap-wsp-s
6415,https
6416,unknown
6417,sso-service
6418,microsoft-ds
6419,unknown
6420,http
6421,https
6422,http
6423,hpvirtgrp
6424,https
6425,unknown
6426,unknown
6427,https
6428,https
6429,http
6430,https
6431,https
6432,http
6433,https
6434,http
6435,https
6436,http
6437,https
6438,unknown
6439,https
6440,https
6441,https
6442,http
6443,https
6444,unknown
6445,microsoft-ds
6446,microsoft-ds
6447,unknown
6448,unknown
6449,http
6450,microsoft-ds
6451,http
6452,https
6453,http
6454,https
6455,scp-config
6456,https
6457,https
6458,https
6459,https
6460,https
6461,http
6462,https
6463,microsoft-ds
6464,microsoft-ds
6465,https
6466,https
6467,https
6468,http
6469,http
6470,microsoft-ds
6471,http
6472,unknown
6473,hydap
6474,hydap
6475,unknown
6476,unknown
6477,http
6478,http
6479,http
6480,http
6481,pando-pub
6482,microsoft-ds
6483,https
6484,https
6485,http
6486,http
6487,https
6488,unknown
6489,http-alt
6490,domain
6491,http
6492,unknown
6493,https
6494,http
6495,https
6496,https
6497,domain
6498,https
6499,https
6500,microsoft-ds
6501,https
6502,microsoft-ds
6503,http
6504,https
6505,http
6506,http
6507,https
6508,https
6509,pando-pub
6510,https
6511,https
6512,https
6513,http
6514,https
6515,http
6516,unknown
6517,http
6518,unknown
6519,https
6520,unknown
6521,unknown
6522,unknown
6523,unknown
6524,https
6525,unknown
6526,unknown
6527,unknown
6528,unknown
6529,unknown
6530,unknown
6531,microsoft-ds
6532,unknown
6533,unknown
6534,unknown
6535,unknown
6536,https
6537,http
6538,https
6539,http
6540,microsoft-ds
6541,http
6542,p4p-portal
6543,unknown
6544,unknown
6545,unknown
6546,unknown
6547,unknown
6548,unknown
6549,https
6550,https
6551,http
6552,http
6553,http
6554,unknown
6555,https
6556,https
6557,http
6558,https
6559,http
6560,microsoft-ds
6561,microsoft-ds
6562,https
6563,imap
6564,microsoft-ds
6565,http
6566,http
6567,http
6568,http
6569,https
6570,imap
6571,microsoft-ds
6572,http
6573,unknown
6574,unknown
6575,microsoft-ds
6576,menandmice-dns
6577,microsoft-ds
6578,microsoft-ds
6579,unknown
6580,https
6581,http
6582,fjicl-tep-b
6583,unknown
6584,unknown
6585,http-alt
6586,http
6587,unknown
6588,unknown
6589,https
6590,https
6591,unknown
6592,unknown
6593,domain
6594,unknown
6595,https
6596,https
6597,https
6598,https
6599,unknown
6600,https
6601,https
6602,http
6603,hydap
6604,https
6605,microsoft-ds
6606,https
6607,https
6608,http
6609,https
6610,http
6611,https
6612,http
6613,https
6614,https
6615,https
6616,unknown
6617,https
6618,http
6619,https
6620,http
6621,https
6622,https
6623,https
6624,https
6625,microsoft-ds
6626,https
6627,hpvirtgrp
6628,https
6629,http-alt
6630,tram
6631,https
6632,https
6633,https
6634,https
6635,https
6636,https
6637,https
6638,https
6639,https
6640,https
6641,http
6642,https
6643,https
6644,unknown
6645,http
6646,unknown
6647,unknown
6648,unknown
6649,https
6650,https
6651,http
6652,http
6653,https
6654,unknown
6655,https
6656,unknown
6657,http
6658,microsoft-ds
6659,unknown
6660,https
6661,https
6662,https
6663,http
6664,unknown
6665,unknown
6666,unknown
6667,unknown
6668,unknown
6669,https
6670,unknown
6671,unknown
6672,microsoft-ds
6673,http
6674,unknown
6675,https
6676,http
6677,konspire2b
6678,https
6679,http
6680,http
6681,https
6682,http
6683,unknown
6684,https
6685,unknown
6686,unknown
6687,http
6688,http
6689,http
6690,https
6691,microsoft-ds
6692,http
6693,http
6694,http
6695,gsms
6696,unknown
6697,http
6698,http
6699,https
6700,https
6701,https
6702,https
6703,http
6704,https
6705,https
6706,https
6707,unknown
6708,unknown
6709,microsoft-ds
6710,https
6711,italk
6712,http
6713,http
6714,https
6715,http
6716,unknown
6717,http
6718,http
6719,microsoft-ds
6720,http
6721,https
6722,https
6723,pando-pub
6724,http
6725,https
6726,https
6727,https
6728,https
6729,http
6730,http
6731,microsoft-ds
6732,https
6733,https
6734,https
6735,https
6736,https
6737,https
6738,microsoft-ds
6739,http
6740,https
6741,http
6742,http
6743,acmsoda
6744,https
6745,unknown
6746,unknown
6747,http
6748,https
6749,unknown
6750,http
6751,http
6752,https
6753,https
6754,https
6755,https
6756,http
6757,https
6758,microsoft-ds
6759,microsoft-ds
6760,https
6761,https
6762,https
6763,http-alt
6764,http
6765,microsoft-ds
6766,unknown
6767,unknown
6768,https
6769,unknown
6770,hexxorecore
6771,unknown
6772,microsoft-ds
6773,unknown
6774,unknown
6775,https
6776,https
6777,https
6778,microsoft-ds
6779,datacaptor
6780,http
6781,https
6782,https
6783,acmsoda
6784,https
6785,https
6786,http
6787,https
6788,http
6789,https
6790,http
6791,obrpd
6792,obrpd
6793,obrpd
6794,http
6795,https
6796,microsoft-ds
6797,http
6798,https
6799,https
6800,microsoft-ds
6801,https
6802,http
6803,microsoft-ds
6804,bctp
6805,microsoft-ds
6806,http
6807,http
6808,https
6809,https
6810,microsoft-ds
6811,microsoft-ds
6812,https
6813,unknown
6814,microsoft-ds
6815,microsoft-ds
6816,microsoft-ds
6817,http
6818,http
6819,https
6820,https
6821,https
6822,http
6823,https
6824,https
6825,unknown
6826,unknown
6827,http
6828,https
6829,http
6830,microsoft-ds
6831,https
6832,microsoft-ds
6833,http
6834,microsoft-ds
6835,lot105-ds-upd
6836,http
6837,pando-pub
6838,italk
6839,pando-pub
6840,pando-pub
6841,pando-pub
6842,http
6843,jmact3
6844,pando-pub
6845,https
6846,microsoft-ds
6847,pando-pub
6848,bctp
6849,pando-pub
6850,https
6851,pando-pub
6852,http
6853,pando-pub
6854,pando-pub
6855,pando-pub
6856,pando-pub
6857,pando-pub
6858,microsoft-ds
6859,https
6860,mcreport
6861,https
6862,http
6863,https
6864,microsoft-ds
6865,https
6866,https
6867,unknown
6868,https
6869,http
6870,https
6871,microsoft-ds
6872,domain
6873,https
6874,https
6875,microsoft-ds
6876,unknown
6877,unknown
6878,cardax
6879,opsmessaging
6880,imap
6881,microsoft-ds
6882,microsoft-ds
6883,https
6884,http
6885,http
6886,https
6887,unknown
6888,http
6889,microsoft-ds
6890,https
6891,https
6892,https
6893,microsoft-ds
6894,http
6895,http
6896,http-alt
6897,http
6898,http
6899,https
6900,https
6901,https
6902,microsoft-ds
6903,microsoft-ds
6904,microsoft-ds
6905,microsoft-ds
6906,microsoft-ds
6907,https
6908,https
6909,microsoft-ds
6910,http
6911,unknown
6912,https
6913,https
6914,https
6915,unknown
6916,https
6917,https
6918,unknown
6919,https
6920,http
6921,http
6922,https
6923,unknown
6924,microsoft-ds
6925,https
6926,http
6927,http
6928,unknown
6929,https
6930,http
6931,http
6932,https
6933,sso-service
6934,http
6935,https
6936,unknown
6937,http
6938,https
6939,http
6940,unknown
6941,https
6942,http
6943,https
6944,acmsoda
6945,http
6946,https
6947,http
6948,http
6949,http
6950,http
6951,http
6952,https
6953,http
6954,https
6955,https
6956,https
6957,https
6958,https
6959,https
6960,microsoft-ds
6961,http
6962,unknown
6963,https
6964,https
6965,http
6966,http
6967,https
6968,https
6969,https
6970,https
6971,https
6972,https
6973,https
6974,https
6975,https
6976,https
6977,https
6978,https
6979,https
6980,https
6981,https
6982,https
6983,https
6984,https
6985,https
6986,http
6987,http
6988,https
6989,https
6990,unknown
6991,https
6992,http
6993,https
6994,http
6995,https
6996,unknown
6997,unknown
6998,http
6999,http
7000,https
7001,unknown
7002,https
7003,unknown
7004,unknown
7005,https
7006,https
7007,http
7008,unknown
7009,http
7010,http
7011,http
7012,microsoft-ds
7013,http
7014,http
7015,http
7016,http
7017,https
7018,https
7019,http
7020,http
7021,https
7022,https
7023,http
7024,https
7025,microsoft-ds
7026,http
7027,https
7028,http-alt
7029,https
7030,http
7031,hydap
7032,http
7033,https
7034,https
7035,https
7036,https
7037,https
7038,newoak
7039,https
7040,http
7041,https
7042,https
7043,http
7044,http
7045,h2250-annex-g
7046,https
7047,http
7048,https
7049,http
7050,https
7051,unknown
7052,unknown
7053,http
7054,http
7055,http
7056,unknown
7057,https
7058,http
7059,http
7060,https
7061,http
7062,http
7063,https
7064,unknown
7065,https
7066,https
7067,microsoft-ds
7068,microsoft-ds
7069,https
7070,http
7071,http
7072,http
7073,unknown
7074,unknown
7075,http
7076,unknown
7077,unknown
7078,unknown
7079,http
7080,unknown
7081,unknown
7082,http
7083,http
7084,unknown
7085,https
7086,unknown
7087,https
7088,https
7089,https
7090,http
7091,http
7092,https
7093,microsoft-ds
7094,https
7095,https
7096,http
7097,http-alt
7098,http
7099,mfcobol
7100,https
7101,https
7102,unknown
7103,unknown
7104,unknown
7105,unknown
7106,http-alt
7107,https
7108,http
7109,https
7110,http
7111,http
7112,http
7113,unknown
7114,microsoft-ds
7115,unknown
7116,unknown
7117,unknown
7118,unknown
7119,unknown
7120,http
7121,unknown
7122,http
7123,https
7124,http
7125,https
7126,https
7127,https
7128,https
7129,https
7130,https
7131,http
7132,http
7133,https
7134,https
7135,microsoft-ds
7136,https
7137,https
7138,unknown
7139,https
7140,unknown
7141,unknown
7142,unknown
7143,https
7144,https
7145,unknown
7146,unknown
7147,unknown
7148,trinket-agent
7149,unknown
7150,https
7151,http
7152,microsoft-ds
7153,https
7154,http
7155,http-alt
7156,https
7157,https
7158,http
7159,http
7160,http
7161,http
7162,http
7163,http
7164,http
7165,https
7166,http
7167,https
7168,https
7169,http
7170,https
7171,https
7172,https
7173,http
7174,http
7175,microsoft-ds
7176,microsoft-ds
7177,http
7178,http
7179,http
7180,http
7181,unknown
7182,https
7183,https
7184,domain
7185,http
7186,https
7187,https
7188,unknown
7189,https
7190,unknown
7191,unknown
7192,https
7193,unknown
7194,http
7195,https
7196,http
7197,https
7198,https
7199,https
7200,http
7201,acmsoda
7202,http
7203,https
7204,https
7205,https
7206,https
7207,https
7208,http
7209,https
7210,isa100-gci
7211,unknown
7212,https
7213,http
7214,microsoft-ds
7215,scotty-ft
7216,tabula
7217,https
7218,https
7219,https
7220,https
7221,domain
7222,http
7223,https
7224,https
7225,https
7226,microsoft-ds
7227,https
7228,microsoft-ds
7229,unknown
7230,http
7231,https
7232,unknown
7233,http
7234,unknown
7235,http
7236,microsoft-ds
7237,https
7238,http
7239,http
7240,http
7241,unknown
7242,unknown
7243,http
7244,https
7245,http
7246,http
7247,http
7248,https
7249,https
7250,http
7251,http
7252,http
7253,unknown
7254,http
7255,http
7256,https
7257,http
7258,http
7259,https
7260,https
7261,https
7262,http
7263,https
7264,https
7265,https
7266,https
7267,http
7268,microsoft-ds
7269,https
7270,lot105-ds-upd
7271,unknown
7272,microsoft-ds
7273,https
7274,https
7275,unknown
7276,http
7277,https
7278,http
7279,http
7280,http
7281,unknown
7282,https
7283,http
7284,https
7285,https
7286,https
7287,https
7288,http
7289,https
7290,https
7291,https
7292,unknown
7293,https
7294,https
7295,unknown
7296,imaps
7297,https
7298,http
7299,https
7300,unknown
7301,https
7302,http
7303,http
7304,unknown
7305,domain
7306,https
7307,http
7308,https
7309,http
7310,https
7311,https
7312,https
7313,https
7314,http
7315,http
7316,https
7317,microsoft-ds
7318,http
7319,microsoft-ds
7320,http
7321,https
7322,https
7323,unknown
7324,availant-mgr
7325,https
7326,http
7327,http
7328,xtgui
7329,https
7330,unknown
7331,unknown
7332,microsoft-ds
7333,https
7334,http
7335,https
7336,https
7337,http
7338,https
7339,http
7340,http
7341,unknown
7342,http
7343,https
7344,http
7345,http
7346,https
7347,http
7348,https
7349,acmsoda
7350,https
7351,https
7352,microsoft-ds
7353,https
7354,unknown
7355,https
7356,https
7357,http-alt
7358,unknown
7359,https
7360,http
7361,microsoft-ds
7362,http
7363,http
7364,http
7365,http
7366,https
7367,https
7368,http
7369,http
7370,http
7371,http
7372,http
7373,http
7374,https
7375,https
7376,https
7377,microsoft-ds
7378,microsoft-ds
7379,https
7380,http
7381,unknown
7382,https
7383,http
7384,http
7385,http
7386,http
7387,http
7388,https
7389,https
7390,http
7391,https
7392,https
7393,https
7394,http
7395,https
7396,unknown
7397,https
7398,https
7399,unknown
7400,hydap
7401,http
7402,newoak
7403,https
7404,https
7405,https
7406,http
7407,https
7408,http
7409,unknown
7410,http
7411,https
7412,microsoft-ds
7413,https
7414,http
7415,http
7416,microsoft-ds
7417,unknown
7418,https
7419,https
7420,microsoft-ds
7421,opsmessaging
7422,https
7423,http
7424,microsoft-ds
7425,https
7426,https
7427,http
7428,microsoft-ds
7429,http
7430,microsoft-ds
7431,http
7432,microsoft-ds
7433,microsoft-ds
7434,microsoft-ds
7435,https
7436,http
7437,https
7438,unknown
7439,microsoft-ds
7440,https
7441,http
7442,https
7443,https
7444,http
7445,unknown
7446,microsoft-ds
7447,https
7448,domain
7449,microsoft-ds
7450,unknown
7451,http
7452,https
7453,microsoft-ds
7454,microsoft-ds
7455,http
7456,http
7457,http
7458,http
7459,http
7460,http
7461,https
7462,http
7463,https
7464,http
7465,microsoft-ds
7466,microsoft-ds
7467,https
7468,microsoft-ds
7469,https
7470,http
7471,microsoft-ds
7472,https
7473,http-alt
7474,https
7475,https
7476,https
7477,http
7478,microsoft-ds
7479,https
7480,http
7481,unknown
7482,unknown
7483,http
